mdse_item_i,mdse_clas_i,mdse_dept_ref_i,week_start_date,week_end_date,sls_retl_a,retl_a,sls_unit_q,avg_sales,n_stores,circular_flag,circular_flag_count,clearance_flag,clearance_flag_count,dollar_off_flag,dollar_off_flag_count,tpc_flag,tpc_flag_count,pct_off_flag,pct_off_flag_count,christmas_flag,easter_flag,thanksgiving_flag,newyearsday_flag,fathersday_flag,mothersday_flag,julyfourth_flag,valentines_flag,memorialday_flag,halloween_flag,superbowl_flag,stpatricks_flag,ashwednesday_flag,blackfriday_flag,columbusday_flag,cybermonday_flag,goodfriday_flag,holysaturday_flag,laborday_flag,mardigras_flag,mlkday_flag,presidentsday_flag,veteransday_flag,all_holidays,wk1_flag,wk2_flag,wk3_flag,wk4_flag,wk5_flag,wk6_flag,wk7_flag,wk8_flag,wk9_flag,wk10_flag,xmas1_flag,xmas2_flag
20887,1671,8,3/16/14,3/22/14,210838.73,17,12420,7.056818182,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,3/23/14,3/29/14,179405.43,17,10563,6.001704545,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,3/30/14,4/5/14,174295.9,17,10261,5.830113636,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,4/6/14,4/12/14,172706.1,17,10168,5.777272727,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,4/13/14,4/19/14,170398.05,17,10035,5.701704545,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,4/20/14,4/26/14,123113,17,7246,4.117045455,1760,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,4/27/14,5/3/14,143480.1,17,8454,4.803409091,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,5/4/14,5/10/14,148716,17,8748,4.970454545,1760,0,0,0,0,0,0,0,0,1,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,5/11/14,5/17/14,154581,17,9094,5.167045455,1760,0,0,0,0,0,0,0,0,1,12320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,5/18/14,5/24/14,144147.25,17,8482,4.819318182,1760,0,0,0,0,0,0,0,0,1,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,5/25/14,5/31/14,161247,17,9486,5.389772727,1760,0,0,0,0,0,0,0,0,0.857142857,10560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,6/1/14,6/7/14,171831.91,17,10112,5.745454545,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,6/8/14,6/14/14,196454.66,17,11565,6.571022727,1760,0,0,0,0,0,0,0,0,1,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,6/15/14,6/21/14,172384,17,10144,5.763636364,1760,0,0,0,0,0,0,0,0,0.857142857,10560,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,6/22/14,6/28/14,162894,17,9582,5.444318182,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,6/29/14,7/5/14,182003.95,17,10710,6.085227273,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,7/6/14,7/12/14,171734,17,10102,5.739772727,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20887,1671,8,7/13/14,7/19/14,165195.84,17,9725,5.525568182,1760,0,0,0,0,0,0,0,0,0.142857143,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20887,1671,8,7/20/14,7/26/14,158176.81,17,9311,5.275354108,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20887,1671,8,7/27/14,8/2/14,158889.89,17,9351,5.295016988,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20887,1671,8,8/3/14,8/9/14,161279,17,9487,5.37202718,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20887,1671,8,8/10/14,8/16/14,175348.2,17,10316,5.841449604,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20887,1671,8,8/17/14,8/23/14,191675,17,11275,6.384484711,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20887,1671,8,8/24/14,8/30/14,179765.16,17,10579,5.990373726,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20887,1671,8,8/31/14,9/6/14,173990.78,17,10238,5.797281993,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20887,1671,8,9/7/14,9/13/14,130509,17,7677,4.347112118,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,9/14/14,9/20/14,137105,17,8065,4.566817667,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,9/21/14,9/27/14,131325,17,7725,4.374292186,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,9/28/14,10/4/14,132158,17,7775,4.402604757,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,10/5/14,10/11/14,131648,17,7744,4.372670807,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,10/12/14,10/18/14,136187,17,8012,4.521444695,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,10/19/14,10/25/14,130748.96,17,7694,4.341986456,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,10/26/14,11/1/14,131801,17,7753,4.375282167,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,11/2/14,11/8/14,145053.97,17,8534,4.816027088,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,11/9/14,11/15/14,146372.94,17,8613,4.860609481,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,11/16/14,11/22/14,142548.92,17,8389,4.734198646,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,11/23/14,11/29/14,1220242.74,17,115163,64.99040632,1772,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,11/30/14,12/6/14,322317.31,17,18990,10.71670429,1772,0,0,0,0,0,0,0,0,0.142857143,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,12/7/14,12/13/14,317203.55,17,18723,10.56602709,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,12/14/14,12/20/14,418557.82,17,27394,15.45936795,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20887,1671,8,12/21/14,12/27/14,756305.71,17,49489,27.92832957,1772,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20887,1671,8,12/28/14,1/3/15,515924.28,17,30395,17.15293454,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,1/4/15,1/10/15,281711.68,17,16581,9.357223476,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,1/11/15,1/17/15,236296.7,17,13911,7.850451467,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,1/18/15,1/24/15,221364.72,17,13033,7.35496614,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,1/25/15,1/31/15,215740.47,17,14109,7.962189616,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,2/1/15,2/7/15,198354.61,17,11681,6.591986456,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,2/8/15,2/14/15,217254.71,17,12788,7.216704289,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,2/15/15,2/21/15,201750.07,17,11874,6.700902935,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,2/22/15,2/28/15,169872.2,17,11096,6.261851016,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,3/1/15,3/7/15,167577.71,17,9867,5.555743243,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,3/8/15,3/14/15,156642.03,17,9223,5.190208216,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,3/15/15,3/21/15,137384.7,17,8973,5.049521666,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,3/22/15,3/28/15,133958.85,17.00072192,7886,4.437816545,1777,0,0,0,0,0,0,0,0,1,12439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,3/29/15,4/4/15,136285.27,17.00252673,8022,4.514350028,1777,0,0,0,0,0,0,0,0,0.857142857,10662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,4/5/15,4/11/15,94490.34,17.00252673,5562,3.129994373,1777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,4/12/15,4/18/15,107966.39,17.00252673,6353,3.575126618,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,4/19/15,4/25/15,111531.21,17.00788407,6572,3.698368036,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,4/26/15,5/2/15,109814.49,17.02127743,6469,3.640405177,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,5/3/15,5/9/15,104692.73,17.02127743,6163,3.46820484,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,5/10/15,5/16/15,100001.24,17.02127743,6531,3.675295442,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,5/17/15,5/23/15,117042.22,17.13156685,6873,3.867754643,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,5/24/15,5/30/15,125899.66,17.51853123,7231,4.069217783,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,5/31/15,6/6/15,114444.56,17.51853123,6527,3.673044457,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,6/7/15,6/13/15,111387.03,17.51772731,6357,3.577377603,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,6/14/15,6/20/15,120211.88,17.51591044,6862,3.861564434,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,6/21/15,6/27/15,114755.93,17.51482515,6547,3.684299381,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,6/28/15,7/4/15,118416.11,17.51090602,6759,3.803601576,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,7/5/15,7/11/15,113097.45,17.50893641,6455,3.63252673,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20887,1671,8,7/12/15,7/18/15,109860.31,17.50869523,6279,3.533483399,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20887,1671,8,7/19/15,7/25/15,97481.87,17.50890449,5584,3.137078652,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20887,1671,8,7/26/15,8/1/15,95561.51,17.5087495,5468,3.070185289,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20887,1671,8,8/2/15,8/8/15,103399.95,17.51012914,5913,3.320044919,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20887,1671,8,8/9/15,8/15/15,109060.9,17.48210792,6293,3.533408198,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20887,1671,8,8/16/15,8/22/15,135067.5,17.50972808,7764,4.359348681,1781,0,0,0,0,0,0,0,0,0.285634074,3561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20887,1671,8,8/23/15,8/29/15,118225.74,17.507803,6756,3.793374509,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20887,1671,8,8/30/15,9/5/15,106633.7,17.51069062,6090,3.419427288,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20887,1671,8,9/6/15,9/12/15,107464.52,17.51069062,6138,3.446378439,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,9/13/15,9/19/15,86835.14,17.51069062,4956,2.782706345,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,9/20/15,9/26/15,78007.5,17.51167322,4450,2.498596294,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,9/27/15,10/3/15,72790.17,17.51756878,4154,2.332397529,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,10/4/15,10/10/15,71094.36,17.50963686,4054,2.26987682,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,10/11/15,10/17/15,74775.96,17.49,4274,2.393057111,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,10/18/15,10/24/15,73930.78,17.49,4697,2.628427532,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,10/25/15,10/31/15,72705.93,17.48860101,4157,2.326245104,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,11/1/15,11/7/15,74136.6,17.48454393,4241,2.373251259,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,11/8/15,11/14/15,67878.69,17.48314494,3881,2.171796307,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,11/15/15,11/21/15,62911.53,17.48314494,3597,2.012870733,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,1671,8,11/22/15,11/28/15,576909.05,17.48314494,50371,28.18746503,1787,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
